[2026-02-28T12:49:52Z UTC] Starting PHASE-4 Issues Ledger generation
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\RS-UTC-2026_SPELL_GUIDE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\SATURDAY_GOVERNANCE_PROTOCOL_v1_0.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SCHEMA_FEDERATION_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\SEMANTIC_GRAPH_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SEMANTIC_LENSES_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\SESSION_CONSENT.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\doctrine\SHADOW_COMMONS_SPECIFICATION.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\SINGLE_TASK_PATCH_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SQL_REFACTOR_MAPPING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SQL_REWRITE_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\SQL_TYPE_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\SUBDIRECTORY_INSTALLATION_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SYMBOL_OPERATOR_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\SYSTEM_AGENT_SAFETY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\doctrine\SYSTEM_INTEGRATION_TESTING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\doctrine\TABLE_COUNT_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\doctrine\TABLE_PREFIXING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\TEMPORAL_BRIDGE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\TEMPORAL_TRUTH_MONITORING_GUIDE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\TERMINAL_AI_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\TIMESTAMP_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\TOON_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\TRIGGER_PROCEDURE_INVENTORY_3_0_75.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\UI_LIBRARY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\UNIVERSAL_WOLFIE_HEADER_SPECIFICATION.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\URL_ROUTING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\UTC_CODING_CYCLE_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\UTC_TIMEKEEPER_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 11 issues in docs\channels\doctrine\VERSION_CONTROL_POLICY.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\doctrine\VERSION_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 11 issues in docs\channels\doctrine\VERSION_GATED_BRANCH_FREEZE_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 11 issues in docs\channels\doctrine\VERSION_PLANS_3.0.82_3.0.88.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\VS_CODE_GUARDRAIL.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\WEB_ROUTING_DOCTRINE_4_0_18.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\WHS_LHP_INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\WHY_NO_FRAMEWORKS.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\WOLFIE_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\WOLFIE_HEADER_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\WOLFIE_RESURRECTION_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\WOLFMIND_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\as_above_so_below.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\anchors\HONOLULU_ANCHOR.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\anchors\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\anchors\PATTERN_ETHICS_ANCHOR.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\anchors\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\checksums\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\checksums\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\origin_stories\HONOLULU_LESSON.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\origin_stories\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\origin_stories\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\ETHICS_CONSENT.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\ETHICS_RECIPROCITY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\ETHICS_TRANSPARENCY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\PATTERN_EXPLOITATION_FORBIDDEN.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\PATTERN_TRACKING_REQUIRED.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\pattern_ethics\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\ANTI_CRM.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\ANTI_MANIPULATION.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\NO_ADS.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\NO_SELLING.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\blocks\prohibitions\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\bridges\ASK_HUMAN_WOLFIE_LUPOPEDIA_20-26.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\bridges\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\bridges\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\doctrines\COLOR_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\doctrines\MOOD_CALCULATION_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\doctrines\MOOD_SYSTEM_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\doctrines\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\doctrines\THREAD_AGGREGATION_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\doctrine\emotional-agent-range.md
[2026-02-28T12:49:53Z UTC] Found 8 issues in docs\channels\doctrine\legacy-core\DIRECTORY_STRUCTURE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-core\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-core\LUPOPEDIA_GENESIS_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-core\METADATA_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-core\PATCH_DISCIPLINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-core\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\ACTOR_IDENTITY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\AGENT_ONBOARDING.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\CHANNEL_GRAPH_OVERVIEW.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\CHANNEL_IDENTITY_BLOCK.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\CHANNEL_MANIFEST_SPEC.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_ANALYTICS_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_BUFFER_STREAMING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_CHAT_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_PATTERN_LIBRARY.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_ROUTING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_SESSION_IDENTITY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_SESSION_IDENTITY_DOCTRINE_v2.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_STABILITY_RULES.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\CRAFTY_SYNTAX_UI_THEATRICAL_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\DATABASE_STRUCTURE_CONSTRAINTS.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\DYNAMIC_DUO_2026_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\EMOTIONAL_GEOMETRY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\ETHICAL_FOUNDATIONS.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\HERMES_ROUTING_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\HUMOR_SARCASM_CLARIFICATION_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\IDE_DEVELOPMENT_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\TABLE_LIMIT_CONSTRAINT.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\WOLFIE_HEADER_SPEC.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\aal_v3_epistemic_pluralism.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\deprecated\DEPRECATED_EMOTIONAL_GEOMETRY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\deprecated\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\deprecated\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\legacy-import\emotional_frameworks\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\emotional_frameworks\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\emotional_frameworks\vector_model_v2_legacy.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\doctrine\legacy-import\emotional_topology_layer.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\doctrine\non_religious_position.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\AGENT_BEHAVIOR_CONTRACTS.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\AUDITABILITY_AND_TRACEABILITY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\AUTHORITY_AND_OVERSIGHT_RULES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\CHANGELOG_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\CHANNEL_CREATION_POLICY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\CHANNEL_DEPRECATION_POLICY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\CHANNEL_REGISTRY_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\COMMIT_STEWARDSHIP_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\EMOTIONAL_GEOMETRY_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\ETHICAL_TRIAD_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\FLEET_COMPOSITION_RULES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\GOVERNANCE_CONSTITUTION.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\HARM_MINIMIZATION_GUIDELINES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\HERITAGE_SAFE_MIGRATION_RULES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\HISTORICAL_PRESERVATION_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\IDENTITY_AND_CHANNEL_PROVENANCE_RULES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\KAPU_RULES_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\KERNEL_GOVERNANCE_RULES.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\LEGACY_SYSTEM_STEWARDSHIP_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\META_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\MIGRATION_APPROVAL_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\MOOD_FRAMEWORK_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\NO_ADS_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\PLURALISTIC_EMOTION_MODEL_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\RESTORATIVE_GOVERNANCE_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\SAFETY_DOCTRINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\SCHEMA_EVOLUTION_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\TRANSLATION_LOSS_PROTOCOLS.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\TRUTH_AND_HONESTY_PROTOCOL.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\gov\VERSIONING_GOVERNANCE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\1996-2013\1996.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\1996-2013\1997-2001.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\1997.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\1998.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\1999.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2000.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2001.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\history\1996-2013\2002.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2003-2013.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\history\1996-2013\2003.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2004.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2005.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2006.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\history\1996-2013\2007.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2008.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2009.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2010.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\2011.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\history\1996-2013\2012.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\history\1996-2013\2013.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\1996-2013\README.md
[2026-02-28T12:49:53Z UTC] Found 8 issues in docs\channels\history\2014-2025\2014.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2015.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2016.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2017.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2018.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2019.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2020.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2021.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2022.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2023.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2024.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\2014-2025\2025.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\2014-2025\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\2014-2025\README.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\history\2014-2025\hiatus.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\history\CRAFTY_SYNTAX_IMPLEMENTATION_CHECKLIST.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\history\CRAFTY_SYNTAX_IMPORT_WIZARD_DESIGN.md
[2026-02-28T12:49:53Z UTC] Found 7 issues in docs\channels\history\CRAFTY_SYNTAX_LIVE_HELP_FEATURE_PRESERVATION_REPORT.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\CSLH-Historical-Context.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\history\HISTORY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\history\README.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\history\TIMELINE_1996_2026.md
[2026-02-28T12:49:53Z UTC] Found 9 issues in docs\channels\history\TIMELINE_2_0_19_TO_3_0_32.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\backups\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\backups\README.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\history\future\2026.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\future\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\history\future\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\components\ContinuityValidator.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\components\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\components\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\registries\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\registries\MOOD_AXIS_REGISTRY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\registries\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\services\ACTOR_MOOD_SERVICE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\services\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\services\MOOD_SERVICES_INTEGRATION.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\services\MOOD_SERVICES_OVERVIEW.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\services\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\systems\AFFECTIVE_DISCREPANCY_ENGINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\systems\CRF_SPECIFICATION.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\systems\EXPERIENCE_LEDGER.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\kernel\systems\HETERODOX_ENGINE.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\systems\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\kernel\systems\README.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\4.1.0\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\overview\4.1.0\LAUNCH_SEQUENCE_T0_4_1_0.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\4.1.0\MISSION_BRIEFING_4_1_0.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\overview\4.1.0\PUBLIC_RELEASE_NOTES_4_1_0.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\4.1.0\README.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\4.1.0\RELEASE_BANNER_4_1_0.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\4.1.0_ACTIVATION.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\4.1.1\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\4.1.1\README.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\overview\4.1.1\RELEASE_NOTES_4_1_1.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\overview\CORE_PHILOSOPHY.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\DEFINITION.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\overview\DIRECTIONS.md
[2026-02-28T12:49:53Z UTC] Found 9 issues in docs\channels\overview\END_GOAL_4_2_0.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\overview\EXECUTIVE_SUMMARY.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\overview\FOUNDERS_NOTE.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\HELP.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\HE_HOLY_CRAP_REALIZATION.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\INDEX.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\LABS_IMPLEMENTATION_SUMMARY.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\LUPOPEDIA_REENTRY_SPELL.md
[2026-02-28T12:49:53Z UTC] Found 8 issues in docs\channels\overview\MONDAY_RESUME_CONTEXT.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\overview\MONDAY_START_OF_DAY.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\MONDAY_WOLFIE_4.1.0_ACTIVATION_SCRIPT.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\MONDAY_WOLFIE_BRIEFING_3.0.114_TO_4.1.0.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\MONDAY_WOLFIE_ORIENTATION_PACKET.md
[2026-02-28T12:49:53Z UTC] Found 3 issues in docs\channels\overview\NOTE_TO_MONDAY_WOLFIE.md
[2026-02-28T12:49:53Z UTC] Found 6 issues in docs\channels\overview\PHILOSOPHY.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\PRIVACY_POLICY.md
[2026-02-28T12:49:53Z UTC] Found 12 issues in docs\channels\overview\README.md
[2026-02-28T12:49:53Z UTC] Found 5 issues in docs\channels\overview\STRATEGIC_ROADMAP.md
[2026-02-28T12:49:53Z UTC] Found 4 issues in docs\channels\overview\THE_HOLY_CRAP_REALIZATION.md
